capture_id,entity_id,trip_id,service_date,association_status,association_confidence,association_method,association_evidence,candidate_trip_ids,candidate_entity_ids,rejected_candidate_ids,static_identity_status,counterpart_status
bart_live_20260912_192815,2000881,2000881,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2000881""]",[],[],exact,not_applicable
bart_live_20260912_192815,2000882,2000882,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2000882""]",[],[],exact,not_applicable
bart_live_20260912_192815,2000883,2000883,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2000883""]",[],[],exact,not_applicable
bart_live_20260912_192815,2000884,2000884,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2000884""]",[],[],exact,not_applicable
bart_live_20260912_192815,2000843,2000843,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2000843""]",[],[],exact,not_applicable
bart_live_20260912_192815,2000885,2000885,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2000885""]",[],[],exact,not_applicable
bart_live_20260912_192815,2000844,2000844,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2000844""]",[],[],exact,not_applicable
bart_live_20260912_192815,2000845,2000845,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2000845""]",[],[],exact,not_applicable
bart_live_20260912_192815,2000846,2000846,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2000846""]",[],[],exact,not_applicable
bart_live_20260912_192815,500192710,500192710,2026-09-12,realtime_only,low,no_static_trip_id_match,"[""GTFS-RT update retained"",""no static GTFS trip_id match""]",[],[],[],no_static_counterpart,not_applicable
bart_live_20260912_192815,2000970,2000970,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2000970""]",[],[],exact,not_applicable
bart_live_20260912_192815,2000971,2000971,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2000971""]",[],[],exact,not_applicable
bart_live_20260912_192815,2000972,2000972,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2000972""]",[],[],exact,not_applicable
bart_live_20260912_192815,2001025,2001025,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2001025""]",[],[],exact,not_applicable
bart_live_20260912_192815,2001026,2001026,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2001026""]",[],[],exact,not_applicable
bart_live_20260912_192815,2001027,2001027,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2001027""]",[],[],exact,not_applicable
bart_live_20260912_192815,2001028,2001028,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2001028""]",[],[],exact,not_applicable
bart_live_20260912_192815,2000969,2000969,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2000969""]",[],[],exact,not_applicable
bart_live_20260912_192815,631185210,631185210,2026-09-12,realtime_only,low,no_static_trip_id_match,"[""GTFS-RT update retained"",""no static GTFS trip_id match""]",[],[],[],no_static_counterpart,not_applicable
bart_live_20260912_192815,633191710,633191710,2026-09-12,realtime_only,low,no_static_trip_id_match,"[""GTFS-RT update retained"",""no static GTFS trip_id match""]",[],[],[],no_static_counterpart,not_applicable
bart_live_20260912_192815,2000658,2000658,2026-09-12,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2000658""]",[],[],exact,not_applicable
bart_live_20260912_192815,690,690,2026-09-12,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2000534"",""2000461""]",[],no_static_counterpart,observed_candidate
bart_live_20260912_192815,692,692,2026-09-12,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2000535"",""2000462""]",[],no_static_counterpart,observed_candidate
bart_live_20260912_192815,693,693,2026-09-12,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2000531"",""2000532"",""2000533"",""2000529"",""2000530""]",[],no_static_counterpart,observed_candidate
bart_live_20260912_192815,694,694,2026-09-12,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260912_192815,695,695,2026-09-12,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2000534"",""2000461""]",[],no_static_counterpart,observed_candidate
bart_live_20260912_192815,696,696,2026-09-12,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260912_192815,697,697,2026-09-12,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2000535"",""2000462""]",[],no_static_counterpart,observed_candidate
bart_live_20260912_192815,699,699,2026-09-12,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260912_192815,701,701,2026-09-12,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260912_192815,503190510,503190510,2026-09-12,realtime_only,low,no_static_trip_id_match,"[""GTFS-RT update retained"",""no static GTFS trip_id match""]",[],[],[],no_static_counterpart,not_applicable
bart_live_20260912_192815,905192510,905192510,2026-09-12,realtime_only,low,no_static_trip_id_match,"[""GTFS-RT update retained"",""no static GTFS trip_id match""]",[],[],[],no_static_counterpart,not_applicable
bart_live_20260913_182435,2019832,2019832,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019832""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019833,2019833,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019833""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019712,2019712,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019712""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019834,2019834,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019834""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019713,2019713,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019713""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019714,2019714,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019714""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019715,2019715,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019715""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019830,2019830,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019830""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019716,2019716,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019716""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019831,2019831,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019831""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019863,2019863,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019863""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019743,2019743,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019743""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019782,2019782,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019782""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019901,2019901,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019901""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019641,2019641,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019641""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019533,2019533,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019533""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019642,2019642,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019642""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019643,2019643,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019643""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019644,2019644,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019644""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019569,2019569,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019569""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019645,2019645,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019645""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019570,2019570,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019570""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019571,2019571,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019571""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019572,2019572,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019572""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019573,2019573,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019573""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019640,2019640,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019640""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019532,2019532,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019532""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019995,2019995,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019995""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020029,2020029,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020029""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020030,2020030,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020030""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020031,2020031,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020031""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019990,2019990,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019990""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020032,2020032,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020032""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019991,2019991,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019991""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020033,2020033,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020033""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019992,2019992,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019992""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019993,2019993,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019993""]",[],[],exact,not_applicable
bart_live_20260913_182435,2019994,2019994,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019994""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020118,2020118,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020118""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020119,2020119,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020119""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020174,2020174,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020174""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020120,2020120,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020120""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020175,2020175,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020175""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020176,2020176,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020176""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020177,2020177,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020177""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020115,2020115,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020115""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020178,2020178,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020178""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020116,2020116,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020116""]",[],[],exact,not_applicable
bart_live_20260913_182435,2020117,2020117,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020117""]",[],[],exact,not_applicable
bart_live_20260913_182435,682,682,2026-09-13,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019641"",""2019642"",""2019643"",""2019644"",""2019573"",""2019640""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_182435,684,684,2026-09-13,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019645"",""2019532""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_182435,686,686,2026-09-13,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019533""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_182435,687,687,2026-09-13,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019641"",""2019642"",""2019643"",""2019644"",""2019573"",""2019640""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_182435,688,688,2026-09-13,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_182435,689,689,2026-09-13,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019645"",""2019532""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_182435,690,690,2026-09-13,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_182435,691,691,2026-09-13,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019533""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_182435,693,693,2026-09-13,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_182435,695,695,2026-09-13,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_201652,2019718,2019718,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019718""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019719,2019719,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019719""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019720,2019720,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019720""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019835,2019835,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019835""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019721,2019721,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019721""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019836,2019836,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019836""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019722,2019722,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019722""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019837,2019837,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019837""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019838,2019838,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019838""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019839,2019839,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019839""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019741,2019741,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019741""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019860,2019860,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019860""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019740,2019740,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019740""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019903,2019903,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019903""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019785,2019785,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019785""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019904,2019904,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019904""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019533,2019533,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019533""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019651,2019651,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019651""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019574,2019574,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019574""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019575,2019575,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019575""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019576,2019576,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019576""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019577,2019577,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019577""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019647,2019647,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019647""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019578,2019578,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019578""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019648,2019648,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019648""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019649,2019649,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019649""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019646,2019646,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019646""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019650,2019650,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019650""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019663,2019663,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019663""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020037,2020037,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020037""]",[],[],exact,not_applicable
bart_live_20260913_201652,2019996,2019996,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019996""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020038,2020038,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020038""]",[],[],exact,not_applicable
